,features
67203,0.016349606
67204,1.30456686
67205,0.276922196
67206,3.300211191
67207,2.217514992
67208,0.319181621
67209,0.559871614
67210,2.322307348
67211,3.4947505
67212,0.774906695
67213,-0.499476612
67214,1.19277823
67215,0.295922786
67216,2.114060163
67217,0.61214149
67218,0.218953431
67219,2.978689432
67220,0.522475183
67221,-0.04979533
67222,0.085001022
67223,0.877034128
67224,0.360887796
67225,3.0620296
67226,0.611100733
67227,2.034768343
67228,2.087727547
67229,0.941218615
67230,3.7476933
67231,3.000981331
67232,3.776206017
67233,-0.266714543
67234,2.945216179
67235,0.116556801
67236,1.11941433
67237,0.325823635
67238,3.447382927
67239,2.337725401
67240,0.382903069
67241,0.779509127
67242,1.960807085
67243,3.927029371
67244,0.70532155
67245,-0.612449586
67246,1.265029788
67247,0.046059079
67248,2.085077047
67249,0.650835574
67250,0.355681121
67251,3.066753626
67252,0.400854141
67253,-0.07955122
67254,-0.066972792
67255,0.786808431
67256,0.494894177
67257,2.84422946
67258,0.51460737
67259,1.980722427
67260,2.040393829
67261,0.350962907
67262,3.296555758
67263,2.949168682
67264,3.683984518
67265,0.034100384
67266,2.743485928
67267,0.2591272
67268,1.633787036
67269,0.489071161
67270,3.115554571
67271,2.173832417
67272,0.364265591
67273,0.83071655
67274,2.075918913
67275,3.920794487
67276,0.703455627
67277,0.011721068
67278,1.158326387
67279,0.183510765
67280,2.192681313
67281,0.611656964
67282,0.463102758
67283,2.725043774
67284,0.314647555
67285,-0.051197711
67286,0.100917958
67287,0.993024945
67288,0.428328276
67289,3.087371826
67290,0.425744206
67291,2.001001596
67292,2.02826333
67293,0.435484558
67294,3.523043394
67295,3.250627041
67296,3.362534285
67297,-0.62970382
67298,2.9695189
67299,0.236070603
67300,1.136197209
67301,0.276839375
67302,3.364775419
67303,2.30399704
67304,0.226509422
67305,0.717656553
67306,1.546555281
67307,3.495393038
67308,0.694240332
67309,-0.751034319
67310,1.226981163
67311,0.117403828
67312,2.211554289
67313,0.518794358
67314,0.689922869
67315,2.947619438
67316,0.350361764
67317,-0.06828665
67318,-0.051558375
67319,0.838279486
67320,0.557823241
67321,2.934818745
67322,0.426463991
67323,1.974862933
67324,1.869648814
67325,0.136775553
67326,3.604168177
67327,3.090584278
67328,3.924577236
67329,-0.246148452
67330,2.942610264
67331,-0.048924487
67332,1.327493548
67333,0.186257929
67334,3.515946627
67335,2.230073929
67336,0.587165773
67337,0.573848367
67338,1.837350368
67339,3.677820444
67340,0.860887647
67341,-0.564180851
67342,1.456549525
67343,0.297240525
67344,2.19443202
67345,0.670111656
67346,0.230236068
67347,2.765345097
67348,0.35237062
67349,-0.032399308
67350,-0.180717573
67351,1.113675117
67352,0.454115748
67353,2.922798157
67354,0.460993797
67355,1.758896112
67356,1.961139441
67357,0.279289514
67358,3.536701202
67359,3.062318563
67360,3.810094118
67361,-0.134944424
67362,2.945734024
67363,-0.059108905
67364,1.290997505
67365,0.315037876
67366,3.314139128
67367,2.192778111
67368,0.500391781
67369,0.883473694
67370,1.805878997
67371,3.706566095
67372,0.716211677
67373,-0.661867499
67374,1.417655826
67375,0.488723934
67376,2.32128191
67377,0.714468241
67378,0.365846515
67379,2.746911526
67380,0.424771607
67381,-0.188336506
67382,-0.029790523
67383,0.941002309
67384,0.587211967
67385,3.08872056
67386,0.512634456
67387,1.735090017
67388,1.965363503
67389,0.142771184
67390,3.306831598
67391,2.92076087
67392,3.447476149
67393,-0.888529181
67394,3.310641289
67395,0.163574293
67396,1.148568392
67397,0.229651913
67398,3.363683701
67399,2.047339678
67400,0.327581674
67401,0.98629576
67402,2.132610083
67403,3.925580263
67404,0.766591907
67405,-0.557686806
67406,1.35179019
67407,0.01785221
67408,2.225597382
67409,0.659078777
67410,0.441281021
67411,3.006683111
67412,0.253818601
67413,-0.160807371
67414,-0.164008439
67415,0.838421583
67416,0.494885683
67417,2.973040581
67418,0.465713084
67419,1.910312414
67420,2.121501446
67421,0.573080897
67422,3.88847971
67423,3.404205322
67424,3.553109407
67425,-0.414119482
67426,2.929425478
67427,0.053304132
67428,1.211561441
67429,0.497296482
67430,3.446129322
67431,2.06236434
67432,0.381520957
67433,0.546425581
67434,1.703633904
67435,3.833764076
67436,0.780889034
67437,-0.627625763
67438,1.370480776
67439,0.350375056
67440,2.317467928
67441,0.717720628
67442,0.338541508
67443,2.834569931
67444,0.244072393
67445,0.04615349
67446,-0.052955519
67447,0.886029601
67448,0.48646152
67449,3.045211792
67450,0.458281517
67451,1.898987055
67452,1.882557988
67453,0.088094033
67454,4.057420731
67455,2.848443031
67456,3.684638023
67457,-0.535327673
67458,2.462467909
67459,-0.09041848
67460,1.391692519
67461,0.226172134
67462,3.598681688
67463,2.272758245
67464,0.401071429
67465,0.715421319
67466,1.768837571
67467,3.51829052
67468,0.781361818
67469,-0.242810905
67470,1.149067402
67471,0.145330012
67472,2.359198332
67473,0.785325289
67474,0.375046134
67475,2.938846588
67476,0.30953145
67477,-0.155703157
67478,-0.009370436
67479,0.782629609
67480,0.47673282
67481,3.126733303
67482,0.356168896
67483,2.064645767
67484,1.980796933
67485,0.102208674
67486,3.282322168
67487,2.899975538
67488,3.691568375
67489,-0.479421318
67490,2.761145353
67491,-0.060018774
67492,1.130905032
67493,0.199862257
67494,3.309548616
67495,2.146991253
67496,0.413625926
67497,0.614484131
67498,2.426601171
67499,3.525119066
67500,0.611973584
67501,-0.466382831
67502,1.081283212
67503,-0.093658805
67504,2.173988342
67505,0.898391068
67506,0.502664924
67507,2.945549488
67508,0.336715281
67509,-0.050851505
67510,0.004074704
67511,0.863216162
67512,0.669885457
67513,2.893432856
67514,0.416581511
67515,1.860610008
67516,1.787623763
67517,0.210200712
67518,3.582509041
67519,2.781141281
67520,3.627897978
67521,-0.531038821
67522,2.956005096
67523,-0.049007583
67524,1.201084137
67525,0.30821532
67526,3.311650991
67527,2.262321472
67528,0.374132693
67529,0.814355969
67530,1.756003618
67531,3.605081558
67532,0.698052704
67533,-0.582995892
67534,1.069830656
67535,0.192278996
67536,2.954402208
67537,0.581913352
67538,0.395033479
67539,2.975348949
67540,0.296354473
67541,0.028891692
67542,0.076479763
67543,0.814441264
67544,0.892919123
67545,2.941982269
67546,0.4844428
67547,2.116522551
67548,2.040953875
67549,0.311372638
67550,3.616201878
67551,2.817257166
67552,3.566743135
67553,-0.869970679
67554,2.752756119
67555,-0.072444193
67556,1.159048319
67557,0.115635686
67558,3.340651274
67559,2.059586763
67560,0.674320638
67561,0.906227469
67562,1.975297093
67563,3.538464069
67564,0.506712615
67565,-0.690952003
67566,1.137479305
67567,0.008929174
67568,2.419826269
67569,0.796595216
67570,0.402262479
67571,2.918459177
67572,0.207230657
67573,0.239375353
67574,-0.1584097
67575,0.801264584
67576,0.783719599
67577,3.139064312
67578,0.547414482
67579,2.206040621
67580,1.957823277
67581,0.477947533
67582,3.429451704
67583,2.792969465
67584,3.625233889
67585,-0.413930506
67586,2.745285988
67587,0.027455235
67588,1.332955837
67589,0.270752341
67590,2.994635582
67591,1.94978404
67592,0.357782483
67593,0.771429777
67594,1.887918949
67595,3.577650309
67596,0.785919726
67597,-0.45004496
67598,1.295899391
67599,-0.003639336
67600,2.4399755
67601,0.597864151
67602,0.51158452
67603,2.688722849
67604,0.446238846
67605,0.048123043
67606,0.175976455
67607,0.866289258
67608,0.425195903
67609,3.11358285
67610,0.433985144
67611,1.970632792
67612,1.826044917
67613,0.246335417
67614,3.650957823
67615,2.760179043
67616,3.628447533
67617,-0.529804468
67618,2.764359951
67619,-0.158962548
67620,1.217863917
67621,0.51323396
67622,3.356341839
67623,2.241053104
67624,0.41772294
67625,0.919926584
67626,1.947400093
67627,3.454451561
67628,0.923739195
67629,-0.556011677
67630,1.269273758
67631,-0.146789387
67632,2.442440748
67633,0.765594363
67634,0.381098777
67635,3.082615137
67636,0.402998537
67637,-0.076288506
67638,-0.018045163
67639,0.797933638
67640,0.535328209
67641,3.102822781
67642,0.600093424
67643,1.662983298
67644,2.055078506
67645,0.134707347
67646,3.620560646
67647,2.797026396
67648,3.482664108
67649,-0.459784567
67650,2.718433857
67651,0.084029928
67652,1.115860105
67653,0.235915259
67654,3.00935173
67655,2.11784029
67656,0.41575411
67657,0.808100224
67658,1.974394321
67659,3.306833267
67660,0.663768291
67661,-0.523269951
67662,1.075947762
67663,0.08283335
67664,2.326306343
67665,0.756353557
67666,0.316756397
67667,2.80287528
67668,0.322403818
67669,-0.31010139
67670,-0.061779942
67671,0.906912208
67672,0.328626305
67673,3.228595257
67674,0.463893235
67675,1.722655535
67676,1.941510439
67677,0.623056173
67678,3.531922579
67679,2.603735209
67680,3.831975698
67681,-0.043072186
67682,3.039032698
67683,-0.155066818
67684,1.271846175
67685,0.407498538
67686,3.11567688
67687,2.183779955
67688,0.332113355
67689,0.74893558
67690,1.647599578
67691,3.745126724
67692,0.908085704
67693,-0.729907453
67694,1.504145265
67695,-0.040876109
67696,2.393850803
67697,0.679319501
67698,0.383121103
67699,2.974475384
67700,0.371825755
67701,-0.124533415
67702,-0.143606022
67703,0.898826897
67704,0.602820754
67705,3.031477451
67706,0.581954539
67707,1.946752191
67708,2.018856764
67709,0.517654181
67710,3.621512175
67711,2.80459404
67712,3.656890869
67713,-0.330610722
67714,2.600593328
67715,-0.29665634
67716,1.063101649
67717,0.133641884
67718,2.96628046
67719,2.179044008
67720,0.39787823
67721,1.069390297
67722,1.852966189
67723,3.703205109
67724,0.72383672
67725,-0.211370856
67726,1.56368959
67727,0.202655226
67728,2.483104944
67729,0.765230119
67730,0.505661905
67731,2.877058506
67732,0.387003273
67733,-0.039450426
67734,0.256355077
67735,1.011962056
67736,0.356585473
67737,3.095131397
67738,0.360395998
67739,1.729960203
67740,1.759442568
67741,0.062661625
67742,3.663375616
67743,3.059305191
67744,3.577461004
67745,-0.669252515
67746,3.012072086
67747,0.420155972
67748,1.056007743
67749,0.234934077
67750,3.38342905
67751,2.297024012
67752,0.373818338
67753,0.719328344
67754,1.739400506
67755,3.800178289
67756,0.859644592
67757,-0.292738706
67758,1.152015567
67759,0.047452357
67760,2.56825757
67761,0.779150248
67762,0.28557983
67763,2.706238985
67764,0.274023861
67765,-0.015164085
67766,-0.022315197
67767,0.950709701
67768,0.418053657
67769,3.346456051
67770,0.495568067
67771,1.889076829
67772,1.915350676
67773,0.469854921
67774,3.433580399
67775,3.262017965
67776,3.762343407
67777,-0.926570535
67778,2.729804754
67779,0.01393587
67780,1.34661746
67781,0.376945764
67782,3.49518013
67783,2.093585491
67784,0.36397332
67785,0.51111269
67786,1.82859838
67787,3.621113539
67788,0.711992979
67789,-0.110705242
67790,1.197479486
67791,0.350972801
67792,2.522065163
67793,0.700032175
67794,0.370423734
67795,2.666567564
67796,0.451835722
67797,-0.035630491
67798,0.078271754
67799,0.902612984
67800,0.526511312
67801,3.057285547
67802,0.501788437
67803,1.797665358
67804,1.80247128
67805,0.014120211
67806,3.540748835
67807,3.189180374
67808,3.685323238
67809,-0.560505271
67810,2.677793264
67811,0.107949898
67812,0.907703698
67813,0.298229486
67814,3.225233555
67815,2.224788189
67816,0.324753881
67817,0.818950117
67818,2.426332951
67819,3.60865283
67820,0.860005617
67821,-0.517653883
67822,1.608057022
67823,0.485771716
67824,2.080006361
67825,0.821496665
67826,0.343324602
67827,2.980466127
67828,0.25013721
67829,-0.101656258
67830,-0.153172374
67831,1.108738661
67832,0.470555425
67833,2.883290529
67834,0.4918167
67835,1.765549183
67836,1.876894355
67837,0.593168795
67838,3.286856413
67839,2.944590807
67840,3.68170929
67841,-0.786637366
67842,2.733430386
67843,0.028791113
67844,0.989988685
67845,0.299806535
67846,3.415584564
67847,2.232593298
67848,0.326882005
67849,0.620509148
67850,1.614351511
67851,3.355522156
67852,0.603851259
67853,-0.574961007
67854,0.925397635
67855,0.589163542
67856,2.301691532
67857,0.718716085
67858,0.191752553
67859,2.821601868
67860,0.32852
67861,0.07925906
67862,-0.099063918
67863,0.832328975
67864,0.462868094
67865,3.173673153
67866,0.402351946
67867,2.042514086
67868,1.944163561
67869,0.194036394
67870,3.273586512
67871,3.436779737
67872,3.608049393
67873,-0.453307182
67874,2.954153299
67875,-0.056376655
67876,1.067294836
67877,0.272755235
67878,2.982611418
67879,2.47080946
67880,0.430066437
67881,0.46374017
67882,2.191493273
67883,4.011778355
67884,0.818660855
67885,-0.752467513
67886,1.07401228
67887,-0.070761628
67888,2.171650648
67889,0.516097844
67890,0.29535535
67891,2.98123908
67892,0.371698678
67893,0.180874705
67894,0.127660185
67895,0.862376213
67896,0.531974614
67897,2.853194952
67898,0.384734899
67899,1.86065197
67900,1.945814848
67901,0.236409798
67902,3.284798622
67903,2.744763374
67904,3.442477226
67905,-0.582485259
67906,2.90511632
67907,-0.241414517
67908,1.219904542
67909,0.249536306
67910,3.434067726
67911,2.13030529
67912,0.372639507
67913,0.48950848
67914,1.781267643
67915,3.609529257
67916,0.650318861
67917,-0.323658675
67918,1.314097166
67919,0.052354034
67920,2.682037115
67921,0.855061471
67922,0.44351691
67923,3.159089565
67924,0.383708268
67925,-0.109202072
67926,0.052944668
67927,0.790915012
67928,0.541956723
67929,2.989845991
67930,0.533869326
67931,1.750989556
67932,1.834686041
67933,0.302519023
67934,3.601282835
67935,2.893965244
67936,3.446856976
67937,-0.363048434
67938,3.048197031
67939,0.05510316
67940,1.129790783
67941,0.276411623
67942,3.39601469
67943,2.352378845
67944,0.443660468
67945,0.960683882
67946,1.482981443
67947,3.745239019
67948,0.632309854
67949,-0.496377558
67950,1.443023562
67951,-0.239155948
67952,2.228568554
67953,0.714219928
67954,0.367909461
67955,3.14171958
67956,0.283308566
67957,-0.040859696
67958,-0.155646339
67959,0.935453415
67960,0.348598212
67961,2.885274649
67962,0.409153461
67963,1.960928798
67964,2.170004606
67965,0.541783333
67966,3.528665066
67967,3.056817055
67968,3.398538351
67969,0.186965331
67970,2.600242376
67971,-0.271430105
67972,1.071784258
67973,0.360750526
67974,3.312878609
67975,2.062396288
67976,0.402690172
67977,0.451226652
67978,2.104166269
67979,3.598248243
67980,0.73657006
67981,-0.495210499
67982,1.065580249
67983,0.185718149
67984,2.141538143
67985,0.610986292
67986,0.224972263
67987,3.132470369
67988,0.357710123
67989,-0.032037135
67990,-0.128517777
67991,0.88552171
67992,0.394861042
67993,3.022355795
67994,0.384413123
67995,1.738676667
67996,1.76368022
67997,0.176336199
67998,3.5788939
67999,2.764191866
68000,3.226528168
68001,-0.559574842
68002,3.124998093
68003,-0.165981337
68004,1.339424968
68005,0.29109925
68006,3.410518408
68007,1.96475172
68008,0.392049938
68009,0.590403318
68010,1.661682725
68011,3.640757799
68012,0.799625754
68013,-0.454180956
68014,1.131500244
68015,0.239067838
68016,2.440425873
68017,0.70247823
68018,0.338906407
68019,2.951150417
68020,0.192996204
68021,0.34674108
68022,0.134388909
68023,0.813735366
68024,0.621827006
68025,3.192471743
68026,0.493384212
68027,1.924207449
68028,1.948759794
68029,0.452129781
68030,3.784258127
68031,3.032315731
68032,3.913618326
68033,-0.569589376
68034,2.786376953
68035,-0.022215061
68036,1.132423878
68037,0.390974998
